features,score
hash-4657,0.3097399084936613
hash-2705,0.3094816005795599
hash-2242,0.3093140805307142
hash-8723,0.3092232208733757
hash-6403,0.3085814790659673
hash-4079,0.30844765070290103
hash-883,0.30844765070290103
hash-2602,0.30844765070290103
hash-1805,0.30818898352887736
hash-7364,0.3079302444129335
hash-6285,0.3079302444129335
hash-5296,0.3074125502351983
hash-7427,0.30689456792935543
hash-8010,0.30689456792935543
hash-4043,0.3066354686532141
hash-805,0.3063762972547968
hash-7186,0.305598350024627
hash-8109,0.305598350024627
hash-7152,0.3053988344687615
hash-2914,0.3053388898357595
hash-6367,0.305153473161757
hash-2668,0.30507935737385905
hash-2486,0.30507935737385905
hash-9506,0.30507935737385905
hash-2452,0.3045600755101343
hash-3964,0.30430032604785595
hash-2138,0.30430032604785595
hash-4047,0.3040405041916362
hash-2522,0.3040405041916362
hash-9643,0.30326060395655063
hash-7884,0.3027403079413993
hash-3072,0.3024800510852849
hash-8086,0.3024800510852849
hash-9583,0.3024800510852849
hash-9742,0.3022197216229895
hash-9173,0.3022197216229895
hash-3160,0.3022197216229895
hash-8150,0.3014382972950553
hash-3122,0.3014382972950553
hash-6354,0.3014382972950553
hash-8092,0.3014382972950553
hash-5316,0.3011776771039896
hash-4783,0.3011776771039896
hash-2940,0.30097041528485746
hash-968,0.3009169841546349
hash-8132,0.3009169841546349
hash-4251,0.3006562184165185
hash-9205,0.3003953798591512
hash-3083,0.3003953798591512
hash-7658,0.2998734841646199
hash-271,0.29961242696639145
hash-1375,0.2990900937152205
hash-915,0.29882881760111113
hash-1005,0.29882881760111113
hash-4775,0.29882881760111113
hash-5978,0.29882881760111113
hash-5881,0.2985674684538463
hash-6652,0.2980445509373281
hash-7207,0.2980445509373281
hash-8537,0.2977829825067709
hash-9175,0.2975213409204509
hash-1989,0.29750855808814397
hash-4413,0.29726069251161924
hash-339,0.2972596261476731
hash-9613,0.2972596261476731
hash-389,0.29673597691987963
hash-788,0.2964740424033887
hash-6175,0.2964740424033887
hash-9729,0.2959499534114003
hash-7750,0.2959499534114003
hash-3930,0.2956877988743244
hash-387,0.2956877988743244
hash-7538,0.2954255709354462
hash-7845,0.29516326956393324
hash-9853,0.2949008947289357
hash-2164,0.2946384463995866
hash-317,0.2946384463995866
hash-2584,0.2946384463995866
hash-4996,0.2945289571051289
hash-4798,0.2943759245450016
hash-687,0.2938506601365004
hash-9409,0.2938506601365004
hash-7954,0.293587917520729
hash-3740,0.293587917520729
hash-9950,0.293587917520729
hash-7832,0.2933251012560114
hash-9774,0.2933251012560114
hash-3508,0.2933251012560114
hash-8881,0.29253621025838417
hash-3797,0.2922730990879981
hash-7522,0.2922730990879981
hash-6570,0.2922730990879981
hash-5069,0.2922730990879981
hash-7176,0.2917466553042435
hash-7638,0.29148332262874155
hash-3839,0.2912199160560388
hash-5996,0.2909564355550249
hash-2524,0.29069288109457203
hash-5195,0.2901655501707514
hash-9195,0.2899017736450409
hash-2195,0.2899017736450409
hash-4760,0.2899017736450409
hash-8094,0.28963792303520564
hash-1512,0.28963792303520564
hash-7036,0.2895375498628649
hash-9474,0.28937399831003063
hash-8747,0.2892871414806679
hash-2880,0.28910999943828297
hash-4888,0.2888459263887124
hash-8011,0.2885817791300511
hash-2548,0.2885817791300511
hash-156,0.2883175576310135
hash-9138,0.2880532618602967
hash-6499,0.2880532618602967
hash-4544,0.287524447378525
hash-6095,0.287524447378525
hash-2932,0.287524447378525
hash-7797,0.2872809878711353
hash-2421,0.2869953354339593
hash-8958,0.2869953354339593
hash-2090,0.2867786462362053
hash-9975,0.2867306678346839
hash-5148,0.2867306678346839
hash-1520,0.2867306678346839
hash-6774,0.2867306678346839
hash-3394,0.2864659257755411
hash-2149,0.2864659257755411
hash-9245,0.2864659257755411
hash-1040,0.2864659257755411
hash-6206,0.2862011092251041
hash-2291,0.2862011092251041
hash-3701,0.2862011092251041
hash-1848,0.2862011092251041
hash-5759,0.2862011092251041
hash-9743,0.2859362181519289
hash-2891,0.2859362181519289
hash-4795,0.2859362181519289
hash-3406,0.2856712525245536
hash-4562,0.28552138311239783
hash-6749,0.2854062123114983
hash-3519,0.2854062123114983
hash-3052,0.2854062123114983
hash-2802,0.2854062123114983
hash-7583,0.2851410974812661
hash-9593,0.2851410974812661
hash-3326,0.28487590800234164
hash-1722,0.2847660574922836
hash-844,0.28461064384319223
hash-4046,0.2843453049722672
hash-1334,0.2843453049722672
hash-5629,0.2838144029687993
hash-453,0.28354883977306633
hash-1096,0.2835055651839615
hash-1303,0.28328320173917765
hash-5464,0.2830174888354936
hash-2969,0.28275170103035674
hash-1079,0.2819538878893876
hash-5713,0.2816878001615082
hash-3243,0.28097850199968377
hash-9791,0.2806226983321757
hash-142,0.28021879804175986
hash-7572,0.2798230826060537
hash-4197,0.2798230826060537
hash-1705,0.279289629094708
hash-2510,0.279289629094708
hash-4602,0.279289629094708
hash-3102,0.279289629094708
hash-4461,0.2790227893351843
hash-4480,0.2787558741971975
hash-798,0.278488883648803
hash-1119,0.278488883648803
hash-5385,0.278488883648803
hash-719,0.27822181765803833
hash-7262,0.2776874592214573
hash-5450,0.2776874592214573
hash-8401,0.2774201667116256
hash-8815,0.2774201667116256
hash-8175,0.2774201667116256
hash-5707,0.2774201667116256
hash-3498,0.2768853549487047
hash-509,0.2766178356314913
hash-2930,0.2766178356314913
hash-6910,0.2766178356314913
hash-3110,0.2766178356314913
hash-2384,0.276350240647663
hash-3316,0.276350240647663
hash-787,0.276350240647663
hash-576,0.2760825699651123
hash-31,0.27589992412474906
hash-4925,0.2758148235517133
hash-3608,0.2755470013753225
hash-4444,0.2752791034037779
hash-813,0.2752791034037779
hash-1902,0.27501112960489915
hash-379,0.27501112960489915
hash-7372,0.2747430799464877
hash-259,0.2747430799464877
hash-6681,0.2747430799464877
hash-8563,0.2746251568168097
hash-7096,0.2744749543963271
hash-9062,0.2742067529221822
hash-5327,0.2742067529221822
hash-3399,0.2742067529221822
hash-9954,0.2739384754918001
hash-5290,0.273670122072909
hash-5651,0.273670122072909
hash-3610,0.2733483304436015
hash-374,0.2731331871404231
hash-3796,0.2731331871404231
hash-7231,0.27286460556219394
hash-2315,0.27286460556219394
hash-668,0.2725959478661873
hash-4132,0.2725959478661873
hash-4445,0.27232721402004
hash-1713,0.2715573047819332
hash-8738,0.2715205552568493
hash-8938,0.27130111292242465
hash-9158,0.27104483817975233
hash-7101,0.27104483817975233
hash-7159,0.27071320997556225
hash-8354,0.27071320997556225
hash-9497,0.2704439421707239
hash-4923,0.2704439421707239
hash-4935,0.2701745979561793
hash-9701,0.2699051772993996
hash-4119,0.2699051772993996
hash-9488,0.2699051772993996
hash-3642,0.2696356801678381
hash-3949,0.2696356801678381
hash-4732,0.2696356801678381
hash-9857,0.2696356801678381
hash-9249,0.26950544692268297
hash-7557,0.2693661065289291
hash-5351,0.2690964563500887
hash-2362,0.2690964563500887
hash-7416,0.268826729598714
hash-2145,0.2682870462478597
hash-3339,0.2682870462478597
hash-245,0.26822033419767843
hash-3655,0.26774705621517497
hash-4792,0.26774705621517497
hash-9161,0.26774705621517497
hash-3755,0.26774705621517497
hash-7237,0.267476946111443
hash-1956,0.267476946111443
hash-2867,0.267476946111443
hash-5208,0.267476946111443
hash-4988,0.26720675923917225
hash-8390,0.2671907436428379
hash-1993,0.2669364955656299
hash-2382,0.2666661550580656
hash-5740,0.26641767380418746
hash-2128,0.26639573768370906
hash-1391,0.2653857427013829
hash-990,0.26531329886231625
hash-2653,0.26531329886231625
hash-1326,0.26531329886231625
hash-7100,0.26531329886231625
hash-1606,0.26504249666180146
hash-4022,0.26504249666180146
hash-9272,0.26450066103646497
hash-8272,0.26395851689262284
hash-3236,0.2638353307779948
hash-623,0.2633178547567512
hash-2738,0.2631447216280023
hash-5162,0.2631447216280023
hash-2538,0.2628733019948084
hash-2341,0.2628000421657377
hash-6112,0.2626018050340839
hash-3420,0.2623302307127777
hash-177,0.2620585789978207
hash-5231,0.2620585789978207
hash-3402,0.26178684985612444
hash-1206,0.2617634059601032
hash-3462,0.2615150432545814
hash-9048,0.2612445816872636
hash-1858,0.26097119753943243
hash-589,0.2606991583595177
hash-6867,0.2606991583595177
hash-3657,0.2606991583595177
hash-3495,0.2604270415871387
hash-5009,0.2604270415871387
hash-2815,0.2604270415871387
hash-1732,0.26015484718909365
hash-1747,0.2598825751321617
hash-2191,0.2598825751321617
hash-4369,0.2596860802303371
hash-4570,0.2596102253831035
hash-6447,0.2596102253831035
hash-4005,0.2594260337105565
hash-7197,0.2591659024298505
hash-9514,0.25906529267555434
hash-139,0.25906529267555434
hash-5910,0.25906529267555434
hash-3625,0.2589056863467708
hash-9101,0.2587927096504894
hash-3454,0.25864538541984283
hash-6042,0.25864538541984283
hash-7239,0.25852004880014945
hash-7766,0.25824731009120017
hash-8403,0.2577015989640391
hash-6637,0.2576033324432011
hash-6792,0.2574286264790629
hash-8910,0.2573426066739599
hash-8398,0.2571555760019484
hash-6365,0.2571555760019484
hash-1971,0.25688244749926514
hash-6065,0.25688244749926514
hash-5026,0.2568208998140125
hash-2012,0.25660924093756443
hash-8639,0.2563359562833779
hash-5809,0.25524203607173857
hash-6933,0.25524203607173857
hash-6402,0.25496836045242943
hash-7771,0.25446899787697697
hash-8008,0.2544207742991164
hash-4086,0.2541468636978884
hash-3974,0.2541468636978884
hash-6845,0.2539454129933125
hash-2984,0.2538728747020981
hash-4597,0.2538728747020981
hash-752,0.25368349211692165
hash-786,0.2534214855614741
hash-4296,0.2533246613921698
hash-4718,0.2533246613921698
hash-4376,0.2533246613921698
hash-299,0.2533246613921698
hash-427,0.2533246613921698
hash-1447,0.2527761340998189
hash-1707,0.2525017526259278
hash-5262,0.2523726017077512
hash-1551,0.2522272925552237
hash-8625,0.2514034404243771
hash-5105,0.2513223436203517
hash-4784,0.2511286656284675
hash-6379,0.2511286656284675
hash-5871,0.2505788797051152
hash-7045,0.2505788797051152
hash-335,0.2505788797051152
hash-8267,0.2505788797051152
hash-665,0.2505788797051152
hash-2004,0.2497536094828681
hash-6762,0.2497536094828681
hash-7829,0.249744373887398
hash-170,0.24920303471402605
hash-9493,0.2489276288414912
hash-7260,0.24865214393154145
hash-4882,0.24865214393154145
hash-6655,0.24837657995014795
hash-8279,0.24837657995014795
hash-8013,0.24837657995014795
hash-4351,0.2481009368632624
hash-9577,0.2478252146368172
hash-4175,0.2476355791425053
hash-5672,0.2476355791425053
hash-2923,0.2476355791425053
hash-1086,0.2475494132367245
hash-9717,0.2473715903076702
hash-8294,0.24727353262887786
hash-8557,0.24699757277915035
hash-6070,0.2468433525077637
hash-2967,0.24672153365339602
hash-2933,0.2464454152174488
hash-931,0.2464454152174488
hash-469,0.2463147675826396
hash-2862,0.2461692174371234
hash-6158,0.24589294027821496
hash-9901,0.24589294027821496
hash-9369,0.24589294027821496
hash-2939,0.24589294027821496
hash-7106,0.2456165837064984
hash-2016,0.2453401476877296
hash-6517,0.2447870371719586
hash-2168,0.2447870371719586
hash-9311,0.24451036260636905
hash-1160,0.2442336084565524
hash-5824,0.2442336084565524
hash-7625,0.2442336084565524
hash-5660,0.2441969497776841
hash-2434,0.2439567746881656
hash-7530,0.2439567746881656
hash-4592,0.24367986126684596
hash-2823,0.24367986126684596
hash-8270,0.24367986126684596
hash-7491,0.2436666240833132
hash-8108,0.2436666240833132
hash-3850,0.2434013303130631
hash-3679,0.2428704807108867
hash-3819,0.2428704807108867
hash-6496,0.24284864274136464
hash-8964,0.24284864274136464
hash-3123,0.24284864274136464
hash-9521,0.24284864274136464
hash-1915,0.2426049247926564
hash-8389,0.2426049247926564
hash-2120,0.24257141036428956
hash-7225,0.24257141036428956
hash-6345,0.24229409816217085
hash-6603,0.2420167061005265
hash-2798,0.2420167061005265
hash-210,0.2420167061005265
hash-556,0.2417392341448553
hash-2177,0.2417392341448553
hash-3684,0.241275832301448
hash-1823,0.2411840504133265
hash-8725,0.2411840504133265
hash-2505,0.2411840504133265
hash-5562,0.2409063385683664
hash-7032,0.2409063385683664
hash-9361,0.2406285466911743
hash-7696,0.2406285466911743
hash-4716,0.2406285466911743
hash-3404,0.24047732492808194
hash-8199,0.2403506747471492
hash-2913,0.2400727227016699
hash-7671,0.23979469052009586
hash-4764,0.2394114188088309
hash-3360,0.2389601128120941
hash-3472,0.2389601128120941
hash-7202,0.2386817597393306
hash-6155,0.2386817597393306
hash-7037,0.2386817597393306
hash-5876,0.2381248126302433
hash-6465,0.2381248126302433
hash-3042,0.23807705606666266
hash-1227,0.2378462185243773
hash-9182,0.2378462185243773
hash-1223,0.2378462185243773
hash-5539,0.23756754400456825
hash-4221,0.2372887890359948
hash-9005,0.2372887890359948
hash-8196,0.23700995358381535
hash-958,0.23700995358381535
hash-7629,0.23674048813073745
hash-1432,0.2367310376131689
hash-3013,0.2367310376131689
hash-3270,0.23647290943916846
hash-4675,0.2364520410891735
hash-6401,0.23617296397692744
hash-2983,0.23589380624150855
hash-5585,0.23561456784797494
hash-5808,0.23561456784797494
hash-9588,0.2353352487613641
hash-3514,0.2350558489466936
hash-7590,0.2350558489466936
hash-5692,0.23477636836896065
hash-2820,0.2344968069931421
hash-6689,0.2344968069931421
hash-1571,0.2344968069931421
hash-60,0.23421716478419485
hash-6178,0.2332550518783524
hash-1384,0.23309778691554306
hash-3871,0.2328177400145931
hash-1247,0.2327174983593845
hash-5867,0.2322574030460645
hash-9517,0.2319104998144994
hash-9567,0.2316967416206923
hash-7243,0.2316967416206923
hash-5727,0.2316967416206923
hash-7014,0.2316413219178965
hash-4594,0.23137205475652944
hash-8381,0.2311357554565855
hash-4273,0.2308551405093261
hash-7909,0.2308551405093261
hash-3644,0.2308332524618315
hash-696,0.230574444271526
hash-3573,0.23029366670785656
hash-4776,0.23001280778296904
hash-2664,0.2297318674614941
hash-1158,0.229450845708042
hash-7549,0.229450845708042
hash-4620,0.228888557763544
hash-6142,0.228888557763544
hash-4181,0.2286072915016161
hash-827,0.2286072915016161
hash-8495,0.2286072915016161
hash-9176,0.22832594366594605
hash-3366,0.22832594366594605
hash-8206,0.22832594366594605
hash-1323,0.22832594366594605
hash-6306,0.22813386997360866
hash-1762,0.22804451422104174
hash-7719,0.22776300313138964
hash-9233,0.2274814103614564
hash-3146,0.2274814103614564
hash-8857,0.2274814103614564
hash-7997,0.22732230529501016
hash-5359,0.2271997358756873
hash-8973,0.2269179796385077
hash-4358,0.2269179796385077
hash-2990,0.2263542217675124
hash-975,0.2263542217675124
hash-9502,0.22607222006244365
hash-6866,0.2259678973206063
hash-9548,0.22579013646345725
hash-6763,0.22550797093487496
hash-6307,0.22515417045236288
hash-8330,0.22494339394610474
hash-6925,0.2246609824144564
hash-7462,0.2246609824144564
hash-9,0.2246609824144564
hash-1483,0.2246609824144564
hash-4801,0.22437848881029102
hash-6069,0.22437848881029102
hash-9398,0.22437848881029102
hash-9274,0.2240959130978261
hash-4813,0.22381325524125872
hash-5228,0.22381325524125872
hash-7181,0.22381325524125872
hash-6005,0.22381325524125872
hash-2501,0.22353051520476494
hash-6266,0.22324769295250024
hash-2757,0.22324769295250024
hash-8569,0.22296478844859904
hash-7820,0.22296478844859904
hash-2597,0.2226818016571748
hash-2151,0.2226818016571748
hash-877,0.22239873254232045
hash-41,0.22239873254232045
hash-3617,0.22211558106810747
hash-2559,0.22211558106810747
hash-7395,0.22161860978151704
hash-6768,0.22134600835303164
hash-1371,0.22126563212972292
hash-8054,0.22107331595126775
hash-3902,0.22069858704771628
hash-1943,0.22052765804568555
hash-1810,0.22041494066168926
hash-4735,0.22041494066168926
hash-5791,0.22013121166422026
hash-8838,0.22013121166422026
hash-8731,0.21984740001921346
hash-1508,0.21984740001921346
hash-6632,0.21956350569055166
hash-864,0.21927952864209746
hash-2567,0.21871132624115308
hash-7062,0.21871132624115308
hash-1258,0.21842710081628205
hash-3833,0.21842710081628205
hash-3293,0.21814279252685564
hash-2370,0.21785840133663048
hash-7769,0.21785840133663048
hash-8891,0.21757392720934188
hash-3000,0.2172893701087043
hash-4127,0.2172893701087043
hash-5416,0.2172893701087043
hash-7246,0.2172893701087043
hash-8686,0.2170047299984107
hash-9725,0.2167200068421331
hash-3724,0.21643520060352214
hash-3054,0.21643520060352214
hash-7153,0.21643520060352214
hash-8453,0.2161492442171934
hash-1703,0.2158748146343502
